vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Audi A4 allroad;170.825 km;mar-11;125 kW (170 CV);Manual;Diésel;-/- ;ES;-/- ;€ 15.000
Audi A5;150.000 km;ene-11;105 kW (143 CV);Manual;Diésel;5,2;ES;-/- ;€ 11.999
Audi Q5;232.667 km;feb-11;125 kW (170 CV);Automático;Diésel;6,8;ES;-/- ;€ 13.300
Audi A7;111.134 km;jun-11;180 kW (245 CV);Automático;Diésel;6 l/;ES;-/- ;€ 20.750
Audi A6;114.331 km;jun-11;150 kW (204 CV);Automático;Gasolina;7,4;ES;-/- ;€ 17.600
Audi A4;89.416 km;may-11;100 kW (136 CV);Manual;Diésel;4,6;ES;-/- ;€ 12.100
Audi A7;111.134 km;jun-11;180 kW (245 CV);Automático;Diésel;6 l/;ES;-/- ;€ 20.750
Audi A6;114.331 km;jun-11;150 kW (204 CV);Automático;Gasolina;7,4;ES;-/- ;€ 17.600
Audi A3;190.000 km;abr-11;103 kW (140 CV);Manual;Diésel;4,4;ES;-/- ;€ 7.900
Audi A6;192.000 km;nov-11;180 kW (245 CV);Automático;Diésel;5,9;Unknown;156;€ 15.000
Audi A4;347.000 km;sep-11;105 kW (143 CV);Automático;Diésel;5,7;Unknown;149;€ 6.600
Audi A5;110.000 km;may-11;118 kW (160 CV);Manual;Gasolina;7,1;Unknown;164;€ 14.200
Audi Q7;167.800 km;abr-11;180 kW (245 CV);Automático;Diésel;7,4;ES;-/- ;€ 20.990
Audi RS3;108.000 km;may-11;250 kW (340 CV);Automático;Gasolina;6,8;ES;-/- ;€ 27.999
Audi A5;105.500 km;abr-11;132 kW (179 CV);Automático;Gasolina;7,4;Unknown;174;€ 18.999
Audi A5;215.175 km;abr-11;125 kW (170 CV);Manual;Diésel;5,7;ES;-/- ;€ 13.600
Audi Q7;127.600 km;ene-11;250 kW (340 CV);Automático;Diésel;9,9;ES;-/- ;€ 25.990
Audi A7;150.000 km;ago-11;150 kW (204 CV);Automático;Diésel;5,3;Unknown;135;€ 22.500
Audi A3;137.533 km;feb-11;77 kW (105 CV);Manual;Diésel;4,2;ES;-/- ;€ 11.900
Audi A4 allroad;260.000 km;ene-11;105 kW (143 CV);Manual;Diésel;6 l/;ES;-/- ;€ 9.990
Audi Q7;117.500 km;ene-11;177 kW (241 CV);Automático;Diésel;9,1;Unknown;239;€ 24.000
Audi TTS;78.000 km;jun-11;200 kW (272 CV);Automático;Gasolina;8 l/;Unknown;187;€ 25.500
Audi A3;163.300 km;mar-11;103 kW (140 CV);Manual;Diésel;5 l/;ES;-/- ;€ 10.490
Audi A5;220.000 km;ene-11;105 kW (143 CV);Automático;Diésel;5,8;Unknown;152;€ 12.000
Audi Q5;232.667 km;feb-11;125 kW (170 CV);Automático;Diésel;6,8;ES;-/- ;€ 13.300
Audi A3;120.000 km;feb-11;77 kW (105 CV);Manual;Diésel;4,1;Unknown;109;€ 8.890
Audi A4;98.400 km;nov-11;105 kW (143 CV);Manual;Diésel;5,4;ES;-/- ;€ 11.800
Audi A4;98.400 km;nov-11;105 kW (143 CV);Manual;Diésel;5,4;ES;-/- ;€ 11.800
Audi A1;119.000 km;may-11;77 kW (105 CV);Manual;Diésel;3,8;ES;-/- ;€ 12.990
Audi A3;209.000 km;jun-11;77 kW (105 CV);Manual;Diésel;4,3;ES;-/- ;€ 9.500
Audi A4;98.400 km;nov-11;105 kW (143 CV);Manual;Diésel;5,4;ES;-/- ;€ 11.800
