vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
BMW 320;219.450 km;ene-12;135 kW (184 CV);Automático;Diésel;4,4;ES;-/- ;€ 9.990
BMW 650;56.900 km;dic-12;331 kW (450 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 32.990
BMW 530;217.000 km;jul-12;190 kW (258 CV);Automático;Diésel;5,3;Unknown;139;€ 17.900
BMW X3;169.000 km;feb-12;190 kW (258 CV);Automático;Diésel;6 l/;ES;-/- ;€ 17.990
BMW 125;58.319 km;jun-12;160 kW (218 CV);Automático;Gasolina;8,3;ES;-/- ;€ 16.200
BMW 116;135.000 km;oct-12;85 kW (116 CV);Manual;Diésel;3,8;Unknown;99 g;€ 10.999
BMW 116;137.000 km;ene-12;85 kW (116 CV);Manual;Diésel;3,8;ES;-/- ;€ 9.999
BMW 116;165.000 km;ene-12;85 kW (116 CV);Manual;Diésel;4,3;ES;117;€ 8.999
BMW 640;117.000 km;feb-12;230 kW (313 CV);Automático;Diésel;-/- ;ES;-/- ;€ 31.750
BMW 730;157.000 km;dic-12;190 kW (258 CV);Automático;Diésel;6 l/;Unknown;158;€ 14.000
BMW 320;182.000 km;ago-12;135 kW (184 CV);Manual;Diésel;4,5;ES;-/- ;€ 12.999
BMW 116;114.000 km;ene-12;85 kW (116 CV);Manual;Diésel;3,8;ES;-/- ;€ 11.995
BMW 118;119.000 km;ago-12;105 kW (143 CV);Manual;Diésel;4,5;Unknown;118;€ 15.000
BMW Z4;92.500 km;feb-12;135 kW (184 CV);Automático;Gasolina;6,8;Unknown;159;€ 23.500
BMW 640;169.000 km;mar-12;230 kW (313 CV);Automático;Diésel;5,5;ES;-/- ;€ 29.990
BMW X5;219.000 km;jun-12;180 kW (245 CV);Automático;Diésel;7,4;ES;-/- ;€ 18.900
BMW 116;160.988 km;nov-12;85 kW (116 CV);Manual;Diésel;3,8;ES;-/- ;€ 12.500
BMW M6;92.000 km;ago-12;412 kW (560 CV);Automático;Gasolina;9,9;ES;-/- ;€ 43.990
BMW 118;199.000 km;feb-12;125 kW (170 CV);Manual;Gasolina;5,8;ES;-/- ;€ 11.999
BMW 116;274.000 km;ene-12;85 kW (116 CV);Manual;Diésel;4,4;Unknown;115;€ 7.500
BMW X5;219.000 km;jun-12;180 kW (245 CV);Automático;Diésel;7,4;ES;-/- ;€ 18.900
BMW X1;158.000 km;may-12;105 kW (143 CV);Automático;Diésel;5,4;ES;-/- ;€ 12.900
BMW 320;140.000 km;nov-12;135 kW (184 CV);Automático;Gasolina;5,9;ES;-/- ;€ 15.900
BMW 116;100.305 km;dic-12;85 kW (116 CV);Manual;Diésel;3,8;Unknown;99 g;€ 10.500
BMW 125;58.319 km;jun-12;160 kW (218 CV);Automático;Gasolina;8,3;ES;-/- ;€ 16.200
BMW 530;180.000 km;may-12;190 kW (258 CV);Automático;Diésel;5,7;ES;-/- ;€ 16.990
BMW 320;88.000 km;ene-12;125 kW (170 CV);Automático;Gasolina;6,6;ES;154;€ 17.500
BMW 520;213.000 km;ene-12;135 kW (184 CV);Automático;Diésel;5,2;Unknown;137;€ 12.900
BMW 640;135.000 km;ene-12;230 kW (313 CV);Automático;Diésel;-/- ;ES;-/- ;€ 24.990
BMW X3;130.300 km;feb-12;135 kW (184 CV);Automático;Diésel;5,6;ES;149;€ 17.990
BMW 114;114.000 km;ago-12;1 kW (1 CV);-/- (Cambio);Gasolina;-/- ;Unknown;-/- ;€ 8.015
BMW X6;239.000 km;ene-12;225 kW (306 CV);Automático;Diésel;7,5;ES;-/- ;€ 22.990
BMW 320;66.981 km;sep-12;135 kW (184 CV);Manual;Diésel;4,5;ES;119;€ 14.500
BMW X6;141.835 km;dic-12;180 kW (245 CV);Automático;Diésel;7,4;Unknown;195;€ 21.500
BMW X3;161.000 km;nov-12;135 kW (184 CV);Automático;Diésel;5,6;Unknown;147;€ 16.500
BMW X1;158.000 km;may-12;105 kW (143 CV);Automático;Diésel;6,2;ES;-/- ;€ 12.900
BMW X1;190.465 km;jun-12;105 kW (143 CV);Manual;Diésel;5,7;Unknown;150;€ 8.990
BMW 740;153.000 km;nov-12;230 kW (313 CV);Automático;Diésel;6 l/;ES;-/- ;€ 25.900
BMW X6;130.000 km;ene-12;180 kW (245 CV);Automático;Diésel;7,4;ES;-/- ;€ 28.990
BMW BMW;147.320 km;sep-12;135 kW (184 CV);Automático;Diésel;-/- ;ES;-/- ;€ 14.950
BMW BMW;143.633 km;feb-12;135 kW (184 CV);Automático;Diésel;-/- ;ES;-/- ;€ 16.490
BMW X6;139.990 km;mar-12;225 kW (306 CV);Automático;Diésel;7,5;ES;-/- ;€ 27.990
BMW X5;173.206 km;feb-12;180 kW (245 CV);Automático;Diésel;7,4;ES;-/- ;€ 21.300
BMW 520;169.459 km;oct-12;135 kW (184 CV);Automático;Diésel;5,2;ES;-/- ;€ 14.990
BMW 135;149.000 km;nov-12;235 kW (320 CV);Automático;Gasolina;7,5;ES;-/- ;€ 20.900
BMW 318;129.000 km;ene-12;105 kW (143 CV);Manual;Diésel;4,5;ES;-/- ;€ 11.990
BMW X6;166.000 km;sep-12;180 kW (245 CV);Automático;Diésel;7,4;ES;-/- ;€ 26.900
BMW 520;168.100 km;jun-12;135 kW (184 CV);Automático;Diésel;5,2;ES;-/- ;€ 14.990
BMW 1er M Coupé;16.800 km;jun-12;250 kW (340 CV);Manual;Gasolina;9 l/;ES;224;€ 62.500
