vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Mercedes-Benz B 180;76.741 km;sep-13;80 kW (109 CV);Automático;Diésel;4,2;AT;112;€ 12.880
Mercedes-Benz C 220;142.000 km;may-14;125 kW (170 CV);Automático;Diésel;4,3;Unknown;109;€ 20.500
Mercedes-Benz Sprinter;270.000 km;abr-15;120 kW (163 CV);Manual;Diésel;-/- ;BE;-/- ;€ 12.800
Mercedes-Benz B 180;113.498 km;ago-14;80 kW (109 CV);Manual;Diésel;3,8;NL;98 g;€ 11.450
Mercedes-Benz B 180;44.950 km;jun-15;80 kW (109 CV);Manual;Diésel;4,1;Unknown;108;€ 14.950
Mercedes-Benz GLE 350;47.500 km;oct-15;190 kW (258 CV);Automático;Diésel;6,9;DE;180;€ 46.900
Mercedes-Benz B 180;55.345 km;jun-14;90 kW (122 CV);Automático;Gasolina;-/- ;BE;-/- ;€ 14.900
Mercedes-Benz C 180;119.135 km;abr-13;115 kW (156 CV);Manual;Gasolina;5,8;Unknown;136;€ 12.500
Mercedes-Benz A 180;65.000 km;oct-13;90 kW (122 CV);Manual;Gasolina;5,5;DE;127;€ 12.700
Mercedes-Benz C 220;72.000 km;may-15;125 kW (170 CV);Automático;Diésel;4,3;Unknown;109;€ 23.000
Mercedes-Benz C 180;106.170 km;ago-14;115 kW (156 CV);Automático;Gasolina;5,4;NL;127;€ 20.950
Mercedes-Benz CLA 180;100.000 km;ago-13;90 kW (122 CV);Manual;Gasolina;5 l/;BE;117;€ 17.500
Mercedes-Benz ML 350;87.850 km;feb-13;225 kW (306 CV);Automático;Gasolina;8,5;DE;199;€ 25.850
Mercedes-Benz Sprinter;60.000 km;dic-13;95 kW (129 CV);Manual;Diésel;7,8;DE;207;€ 17.400
Mercedes-Benz CLA 180;53.854 km;nov-15;90 kW (122 CV);Automático;Gasolina;5,5;Unknown;128;€ 21.750
Mercedes-Benz C 220;95.000 km;jun-15;120 kW (163 CV);Manual;Diésel;3,5;BE;101;€ 20.000
Mercedes-Benz Vito;138.528 km;nov-15;120 kW (163 CV);Automático;Diésel;-/- ;DE;-/- ;€ 15.590
Mercedes-Benz Vito;144.805 km;nov-15;100 kW (136 CV);Manual;Diésel;-/- ;DE;-/- ;€ 13.390
Mercedes-Benz A 200;121.000 km;may-14;100 kW (136 CV);Automático;Diésel;4,2;Unknown;109;€ 6.200
Mercedes-Benz Sprinter;208.208 km;feb-14;120 kW (163 CV);Manual;Diésel;-/- ;DE;-/- ;€ 11.290
Mercedes-Benz Sprinter;124.846 km;oct-15;120 kW (163 CV);Manual;Diésel;-/- ;DE;-/- ;€ 15.590
Mercedes-Benz Sprinter;129.774 km;nov-15;120 kW (163 CV);Manual;Diésel;-/- ;DE;-/- ;€ 15.590
Mercedes-Benz Sprinter;114.926 km;oct-15;120 kW (163 CV);Manual;Diésel;-/- ;DE;-/- ;€ 15.590
Mercedes-Benz Sprinter;121.563 km;oct-15;120 kW (163 CV);Manual;Diésel;-/- ;DE;-/- ;€ 15.590
Mercedes-Benz Sprinter;123.231 km;jul-15;120 kW (163 CV);Manual;Diésel;-/- ;DE;-/- ;€ 15.490
Mercedes-Benz Sprinter;161.601 km;jul-15;120 kW (163 CV);Manual;Diésel;-/- ;DE;-/- ;€ 13.990
Mercedes-Benz Sprinter;137.049 km;mar-15;120 kW (163 CV);Manual;Diésel;-/- ;DE;-/- ;€ 15.390
