Brand,Model,Year,Km,Power,Fuel_type,Price
Audi,A3,2011,249950,105,Diesel,5200
Audi,A6,2010,200003,136,Diesel,8900
Audi,A1,2010,148785,86,Gasolina,7250
Audi,A3,2012,183000,150,Diesel,12300
Audi,A6,2012,158791,204,Gasolina,16500
Audi,A6,2011,115000,245,Diesel,18500
Audi,A6,2010,252000,190,Diesel,9899
Audi,A3,2010,165000,160,Gasolina,8900
Audi,A1,2010,190000,105,Diesel,5000
Audi,A3,2012,350000,90,Diesel,5000
Audi,A6,2012,190000,313,Diesel,17999
Audi,A6,2011,249000,239,Diesel,7999
Audi,A1,2011,195000,105,Diesel,7500
Audi,A6,2010,234000,136,Diesel,8900
Audi,A1,2012,200000,90,Diesel,6950
Audi,A3,2010,110000,102,Gasolina,7499
Audi,Q5,2010,82000,179,Gasolina,12900
Audi,A1,2011,133000,122,Gasolina,9690
Audi,A6,2012,161000,177,Diesel,14900
Audi,A4allroad,2011,161000,170,Diesel,10990
Audi,A3,2011,125000,105,Diesel,6999
Audi,A3,2012,149955,105,Diesel,12000
Audi,Q3,2012,139900,141,Diesel,13490
Audi,A1,2011,118482,122,Gasolina,7800
Audi,Q5,2011,148442,211,Gasolina,15800
Audi,A1,2011,85000,105,Diesel,7790
Audi,Q3,2011,87916,170,Gasolina,13750
Audi,A4,2010,200000,160,Gasolina,6650
Audi,A4,2012,132000,204,Diesel,15700
Audi,A3,2010,58955,102,Gasolina,8950
Audi,A5,2011,179000,211,Gasolina,10990
Audi,A3,2010,115247,102,Gasolina,6400
Audi,A4,2011,85000,160,Gasolina,8888
Audi,A4,2012,54500,170,Gasolina,15345
Audi,A4,2011,247173,170,Diesel,7990
Audi,A3,2011,113521,105,Gasolina,8950
Audi,A1,2011,160000,122,Gasolina,6900
Audi,A6,2011,207400,204,Diesel,13950
Audi,A3,2011,169000,125,Gasolina,5990
Audi,A1,2011,118600,122,Gasolina,8600
Audi,Q5,2011,127000,170,Diesel,13700
Audi,A3,2010,137000,125,Gasolina,7790
Audi,A6,2012,119839,177,Diesel,12999
Audi,A4,2012,208000,143,Diesel,8990
Audi,A6,2010,215000,136,Diesel,8250
Audi,A6,2012,55046,204,Gasolina,20880
Audi,Q3,2012,119800,177,Diesel,13980
Audi,TT,2011,132740,211,Gasolina,9100
Audi,A1,2012,121890,86,Gasolina,10950
Audi,A6,2012,200000,136,Diesel,10700
Audi,A6,2011,158000,204,Diesel,18900
Audi,A5,2011,240000,170,Diesel,10999
Audi,Q3,2012,138500,140,Diesel,13900
Audi,A5,2011,184000,163,Diesel,11990
Audi,A5,2010,167000,239,Diesel,15990
Audi,A1,2011,98500,86,Gasolina,8990
Audi,A1,2010,127978,86,Gasolina,7950
Audi,A4,2012,109000,143,Diesel,15000
Audi,A3,2010,203000,136,Diesel,5800
Audi,A4,2010,186000,143,Diesel,7300
Audi,A3,2011,138000,105,Diesel,8000
Audi,A3,2012,161000,105,Diesel,9750
Audi,Q5,2010,129929,239,Diesel,17700
Audi,A7,2011,139869,245,Diesel,23500
Audi,A5,2012,97000,177,Diesel,15000
Audi,A6,2012,109000,204,Diesel,16300
Audi,A1,2011,140000,86,Gasolina,6900
Audi,A3,2011,158000,160,Gasolina,4000
Audi,A6,2012,85000,313,Diesel,20990
Audi,A7,2012,160000,245,Diesel,19500
Audi,A5,2011,152000,160,Gasolina,9850
Audi,S3,2012,111000,265,Gasolina,18560
Audi,A5,2010,226000,170,Diesel,12900
Audi,Q3,2012,152000,140,Diesel,15000
Audi,A1,2011,118000,105,Diesel,8800
Audi,A4,2012,197500,143,Diesel,9499
Audi,Q5,2010,230000,143,Diesel,10900
Audi,A3,2012,168660,105,Gasolina,8850
Audi,Q3,2012,98500,136,Diesel,12500
Audi,Q5,2010,109000,170,Diesel,12000
Audi,A4,2012,165349,136,Diesel,14700
Audi,A4,2011,217700,136,Diesel,8250
Audi,A3,2012,143000,140,Diesel,9980
Audi,A3,2012,129000,140,Diesel,10500
Audi,A3,2012,131857,105,Gasolina,8350
Audi,A3,2011,241915,125,Gasolina,7980
Audi,A4,2010,187500,160,Gasolina,4980
Audi,A6,2012,191000,136,Diesel,12800
Audi,A3,2012,140400,105,Diesel,9600
Audi,A1,2012,109980,90,Diesel,8790
Audi,A6,2012,138101,204,Diesel,20990
Audi,Q5,2012,178000,143,Diesel,15000
Audi,A1,2011,93000,90,Diesel,8200
Audi,A3,2010,142000,105,Diesel,6400
Audi,A4,2010,230000,143,Diesel,8100
Audi,Q3,2013,97160,140,Diesel,14900
Audi,A4,2015,101200,150,Diesel,15745
Audi,RSQ3,2015,50000,340,Gasolina,39900
Audi,A1,2014,140000,105,Diesel,10500
Audi,A6,2014,67000,560,Gasolina,53000
Audi,A7,2015,164500,272,Diesel,26890
Audi,A3,2014,74500,144,Gasolina,12980
Audi,RS4,2013,98450,450,Gasolina,34890
Audi,A4allroad,2015,175000,245,Diesel,18900
Audi,A1,2015,99000,116,Diesel,13500
Audi,A1,2014,111000,90,Diesel,14700
Audi,A6,2015,114140,190,Diesel,16290
Audi,A4allroad,2015,70000,190,Diesel,26500
Audi,A4,2014,200000,177,Diesel,14900
Audi,A3,2013,69000,105,Diesel,15300
Audi,A3,2013,115477,122,Gasolina,8650
Audi,A4,2013,195000,150,Diesel,9800
Audi,Q7,2015,62000,245,Diesel,32000
Audi,A4,2014,100000,120,Diesel,12400
Audi,A6,2013,202600,245,Diesel,16500
Audi,Q7,2015,142000,272,Diesel,3500
Audi,A4allroad,2013,128000,177,Diesel,18000
Audi,A4,2013,260000,143,Diesel,12500
Audi,Q3,2015,64057,150,Diesel,20990
Audi,A1,2015,52360,95,Gasolina,12500
