Brand,Model,Year,Km,Power,Fuel_type,Price
BMW,Serie3,2014,139000,143,Diesel,14000
BMW,X4,2014,99000,258,Diesel,24900
BMW,X4,2015,129000,190,Diesel,13300
BMW,Serie4,2015,58000,150,Diesel,19900
BMW,Serie3,2015,87000,313,Diesel,31800
BMW,X5,2014,120014,258,Diesel,24890
BMW,Serie3,2013,47000,136,Gasolina,13600
BMW,Serie5,2013,94000,184,Diesel,16700
BMW,Serie1,2015,77000,136,Gasolina,21999
BMW,Serie1,2014,131000,116,Diesel,9500
BMW,Serie3,2014,270000,258,Diesel,15999
BMW,Serie3,2014,176000,136,Diesel,10300
BMW,Serie2,2015,31240,136,Diesel,23900
BMW,Serie2,2015,105000,190,Diesel,19999
BMW,Serie3,2013,190000,258,Diesel,19999
BMW,Serie3,2014,199000,184,Diesel,10200
BMW,Serie1,2013,98385,184,Diesel,12900
BMW,Serie3,2014,126000,143,Diesel,15900
BMW,Serie1,2013,74530,184,Diesel,13900
BMW,Serie4,2014,168000,143,Diesel,15900
BMW,X1,2015,68823,184,Gasolina,23950
BMW,Serie3,2013,123780,258,Diesel,17500
BMW,Serie2,2015,109000,192,Gasolina,14990
BMW,Serie1,2013,114000,102,Gasolina,9999
BMW,Serie3,2015,109000,136,Diesel,13700
BMW,X5,2013,175000,258,Diesel,31900
BMW,Serie1,2014,110000,320,Gasolina,21000
BMW,Serie4,2015,162000,306,Gasolina,28000
BMW,Serie5,2013,160556,143,Diesel,19950
BMW,Serie2,2015,39000,136,Gasolina,15999
BMW,Serie5,2013,124000,184,Diesel,16900
BMW,Serie3,2013,65560,184,Diesel,22200
BMW,Serie6,2013,146950,313,Diesel,27499
BMW,Serie3,2014,108990,116,Diesel,14490
BMW,Serie5,2014,94980,184,Diesel,18490
BMW,X1,2014,144980,184,Diesel,14990
BMW,X4,2015,38000,190,Diesel,30990
BMW,Serie3,2015,120000,116,Diesel,12450
BMW,Serie3,2013,220000,116,Diesel,10000
BMW,Serie3,2014,112000,143,Diesel,12200
BMW,Serie4,2015,50000,184,Diesel,30100
BMW,X3,2015,185312,190,Diesel,16990
BMW,Serie5,2015,56196,150,Diesel,17590
BMW,Serie5,2015,100000,190,Diesel,20500
BMW,Serie3,2013,119003,143,Diesel,12900
BMW,Serie4,2013,89800,245,Gasolina,21000
BMW,X1,2015,149251,192,Gasolina,24945
BMW,X6,2013,124000,306,Diesel,27390
BMW,X1,2014,75123,143,Diesel,15780
BMW,Serie1,2013,101020,320,Gasolina,21490
BMW,i3,2013,35088,170,Electrico,15670
BMW,Serie1,2014,104000,102,Gasolina,12000
BMW,Serie4,2015,130992,184,Diesel,16000
BMW,Serie1,2014,89989,143,Diesel,13490
BMW,Serie4,2015,95000,258,Diesel,26990
BMW,Serie3,2013,140000,143,Diesel,10990
BMW,Serie4,2013,114500,163,Diesel,19500
BMW,Serie1,2013,119000,116,Diesel,10500
BMW,X5,2015,139800,218,Diesel,26690
BMW,Serie3,2013,245000,116,Diesel,8950
BMW,Serie3,2015,139900,184,Diesel,16899
BMW,X4,2015,167000,190,Diesel,23899
BMW,Serie3,2014,212000,218,Diesel,9999
BMW,Serie4,2014,59000,184,Diesel,28500
BMW,Serie3,2014,160500,143,Diesel,14250
BMW,Serie1,2013,256500,116,Diesel,9000
BMW,Serie1,2013,180000,143,Diesel,9000
BMW,Serie2,2015,22680,192,Gasolina,16900
BMW,Serie1,2013,168000,116,Diesel,8500
BMW,X3,2014,24472,150,Diesel,21490
BMW,Serie3,2013,143000,184,Diesel,18300
BMW,Serie3,2013,145600,143,Diesel,13600
BMW,Serie3,2014,99950,163,Diesel,17900
BMW,Serie3,2013,221174,170,Gasolina,10750
BMW,Serie3,2015,128210,163,Diesel,17998
BMW,Serie3,2014,147515,143,Diesel,13500
BMW,Serie3,2014,159000,143,Diesel,13500
BMW,Serie3,2014,161000,163,Diesel,14000
BMW,Serie4,2014,106000,184,Gasolina,19990
BMW,Serie4,2015,145000,218,Diesel,21990
BMW,Serie1,2014,98000,116,Diesel,9900
BMW,Serie1,2013,65950,136,Gasolina,12950
BMW,Serie5,2014,70024,258,Diesel,20980
BMW,Serie3,2013,154200,184,Diesel,12500
BMW,Serie7,2015,57350,265,Diesel,44500
BMW,X1,2014,105423,136,Diesel,15000
BMW,Serie5,2014,131018,184,Diesel,19445
BMW,Serie3,2013,150000,136,Gasolina,12950
BMW,Serie2,2014,99280,136,Gasolina,17950
BMW,Serie2,2014,94876,326,Gasolina,22999
BMW,X5,2015,145399,258,Diesel,13576
BMW,Serie1,2014,99000,116,Diesel,9950
BMW,Serie3,2013,168000,184,Diesel,10270
BMW,Serie1,2013,162218,95,Diesel,8300
