Brand,Model,Year,Km,Power,Fuel_type,Price
Porsche,Cayenne,2010,146493,400,Gasolina,29950
Porsche,Panamera,2010,93900,500,Gasolina,44900
Porsche,Panamera,2010,196000,400,Gasolina,25990
Porsche,Cayenne,2010,172000,333,Electro/Gasolina,21899
Porsche,Panamera,2010,188521,400,Gasolina,25990
Porsche,Boxster,2013,89211,265,Gasolina,18000
Porsche,Cayenne,2013,81064,400,Gasolina,42900
Porsche,Macan,2015,101052,258,Diesel,39900
Porsche,Cayenne,2015,184108,333,Electro/Gasolina,37990
Porsche,Panamera,2014,148653,300,Diesel,42990
Porsche,Boxster,2014,43000,315,Gasolina,53981
Porsche,Panamera,2015,112000,300,Diesel,42800
Porsche,Cayenne,2013,37079,382,Diesel,49950
Porsche,Cayenne,2014,100000,262,Diesel,45000
Porsche,Macan,2015,213468,258,Diesel,29999
Porsche,Macan,2014,90000,250,Diesel,39800
Porsche,Macan,2015,98900,250,Diesel,37900
Porsche,Macan,2015,152900,250,Diesel,32500
Porsche,Cayenne,2015,112000,333,Electro/Gasolina,43900
Porsche,Cayenne,2015,103898,333,Electro/Gasolina,41950
Porsche,Macan,2015,108000,250,Diesel,46700
Porsche,Boxster,2015,39900,330,Gasolina,63900
Porsche,Cayenne,2014,203000,245,Diesel,25490
Porsche,Cayenne,2014,114000,245,Diesel,28000
Porsche,Cayenne,2015,71000,262,Diesel,44990
Porsche,Cayenne,2013,81051,382,Diesel,41000
Porsche,Cayenne,2014,152000,245,Diesel,39500
Porsche,Cayenne,2013,139900,245,Diesel,36750
Porsche,Boxster,2013,64000,315,Gasolina,43900
Porsche,Panamera,2014,17000,300,Diesel,35000
Porsche,Macan,2015,145000,250,Diesel,43500
Porsche,Cayenne,2013,130900,333,Electro/Gasolina,31900
Porsche,Panamera,2014,88200,333,Electro/Gasolina,51500
Porsche,Panamera,2013,158230,299,Gasolina,26910
Porsche,Macan,2014,169000,250,Diesel,39900
Porsche,Cayenne,2014,253500,245,Diesel,22890
Porsche,Macan,2015,59000,340,Gasolina,46490
Porsche,Cayman,2015,103000,325,Gasolina,43800
Porsche,Cayenne,2014,134000,211,Diesel,30950
Porsche,Cayenne,2015,89000,518,Gasolina,49900
Porsche,Boxster,2013,46981,269,Gasolina,50981
Porsche,Macan,2014,41100,407,Gasolina,61800
Porsche,Macan,2015,119500,250,Diesel,37800
Porsche,Macan,2014,55871,258,Diesel,43500
Porsche,Cayenne,2014,87000,262,Diesel,41890
Porsche,Cayenne,2015,126651,262,Diesel,36490
Porsche,Cayman,2015,73500,340,Gasolina,69000
Porsche,Cayenne,2015,74500,441,Gasolina,52999
Porsche,Cayenne,2013,149000,245,Diesel,25950
Porsche,Panamera,2014,73640,420,Gasolina,45980
Porsche,Panamera,2014,110000,300,Diesel,55000
Porsche,Cayenne,2014,83868,245,Diesel,31600
Porsche,Cayenne,2014,155000,211,Diesel,29900
Porsche,Macan,2015,165000,258,Diesel,39999
Porsche,Cayenne,2013,92350,245,Diesel,31890
Porsche,Panamera,2014,144800,420,Gasolina,42800
Porsche,Cayman,2015,32000,340,Gasolina,62000
Porsche,Boxster,2013,75000,315,Gasolina,43880
Porsche,Cayenne,2014,129000,245,Diesel,28500
Porsche,Panamera,2015,101400,300,Diesel,46990
Porsche,Macan,2014,118000,250,Diesel,35800
Porsche,Cayenne,2015,101497,262,Diesel,43900
Porsche,Cayman,2013,146730,340,Gasolina,39950
Porsche,Cayenne,2014,89112,382,Diesel,55000
Porsche,Cayenne,2015,50458,528,Gasolina,59700
Porsche,Cayenne,2015,84000,333,Electro/Gasolina,48990
Porsche,Cayenne,2015,41211,262,Diesel,40980
Porsche,Cayman,2014,69500,340,Gasolina,59981
Porsche,Macan,2014,53000,250,Diesel,44500
Porsche,Macan,2015,77000,258,Diesel,47900
Porsche,Panamera,2014,108000,441,Gasolina,45999
Porsche,Macan,2014,81300,258,Diesel,37945
Porsche,Cayenne,2014,126003,382,Diesel,32900
Porsche,Macan,2014,114645,258,Diesel,37990
Porsche,Cayenne,2015,123846,385,Diesel,43490
Porsche,Macan,2015,38491,400,Gasolina,47900
Porsche,Cayenne,2015,89000,385,Diesel,49123
Porsche,Macan,2015,97849,250,Diesel,41900
Porsche,Macan,2015,56229,250,Diesel,46900
Porsche,Macan,2015,138000,340,Gasolina,35985
Porsche,Cayenne,2015,127500,262,Diesel,47500
Porsche,Macan,2015,138000,340,Gasolina,38990
Porsche,Cayenne,2013,146000,245,Diesel,30500
Porsche,Panamera,2014,80000,310,Gasolina,45900
Porsche,Boxster,2013,28800,315,Gasolina,63800
Porsche,Panamera,2014,79719,441,Gasolina,57900
Porsche,Macan,2015,99000,258,Diesel,45500
Porsche,Cayenne,2015,40000,262,Diesel,49990
Porsche,Macan,2015,44000,250,Diesel,44500
Porsche,Panamera,2014,84564,441,Gasolina,66950
Porsche,Macan,2015,68000,400,Gasolina,49200
Porsche,Boxster,2014,55725,265,Gasolina,40999
Porsche,Macan,2014,116500,211,Diesel,36490
Porsche,Panamera,2014,131000,420,Gasolina,43500
Porsche,Macan,2015,104000,250,Diesel,40600
Porsche,Cayenne,2015,103865,262,Diesel,44900
Porsche,Boxster,2014,76600,265,Gasolina,37900
Porsche,Cayenne,2013,157000,245,Diesel,28900
Porsche,Macan,2015,96112,400,Gasolina,41500
Porsche,Panamera,2013,112200,430,Gasolina,44997
Porsche,Panamera,2013,112100,430,Gasolina,44996
Porsche,Panamera,2013,112000,430,Gasolina,44995
Porsche,Macan,2014,93000,340,Gasolina,38490
Porsche,Boxster,2013,36140,315,Gasolina,39700
Porsche,Boxster,2015,46061,330,Gasolina,67500
Porsche,Cayenne,2015,48000,239,Diesel,34999
Porsche,Cayenne,2014,60000,382,Diesel,43900
Porsche,Cayenne,2015,164255,385,Diesel,39900
Porsche,Boxster,2014,58000,269,Gasolina,45600
Porsche,Cayman,2015,50050,340,Gasolina,67650
Porsche,Cayenne,2014,149000,299,Gasolina,29400
Porsche,Cayenne,2015,106500,385,Diesel,43890
Porsche,Cayenne,2013,134500,382,Diesel,42890
Porsche,Cayenne,2014,55000,519,Gasolina,56999
Porsche,Macan,2015,63897,400,Gasolina,48900
Porsche,Panamera,2013,189000,416,Electro/Gasolina,42900
