Brand,Model,Year,Km,Power,Fuel_type,Price
Mercedes-Benz,C,2012,179100,136,Diesel,8400
Mercedes-Benz,ML,2011,130825,231,Diesel,21980
Mercedes-Benz,E,2010,71500,204,Diesel,19780
Mercedes-Benz,B,2010,150000,109,Diesel,5100
Mercedes-Benz,B,2010,73200,116,Gasolina,9250
Mercedes-Benz,Viano,2011,150000,224,Diesel,14980
Mercedes-Benz,C,2011,163490,120,Diesel,8790
Mercedes-Benz,C,2012,81000,170,Diesel,13500
Mercedes-Benz,A,2010,88933,116,Gasolina,7999
Mercedes-Benz,A,2011,80607,116,Gasolina,12000
Mercedes-Benz,E,2011,122596,184,Gasolina,14888
Mercedes-Benz,A,2011,140000,95,Gasolina,3500
Mercedes-Benz,A,2011,67050,95,Gasolina,5600
Mercedes-Benz,A,2011,120000,95,Gasolina,4350
Mercedes-Benz,E,2011,113000,292,Gasolina,19990
Mercedes-Benz,C,2011,188000,136,Diesel,9500
Mercedes-Benz,E,2010,173972,204,Gasolina,13950
Mercedes-Benz,C,2012,200000,120,Diesel,10500
Mercedes-Benz,C,2012,89000,170,Diesel,13000
Mercedes-Benz,SLK,2011,36200,204,Gasolina,21500
Mercedes-Benz,E,2011,241000,136,Diesel,9750
Mercedes-Benz,E,2010,86950,265,Diesel,19999
Mercedes-Benz,A,2012,114944,95,Gasolina,7750
Mercedes-Benz,C,2012,180000,136,Diesel,8900
Mercedes-Benz,C,2012,49202,204,Diesel,18980
Mercedes-Benz,C,2010,237000,136,Diesel,6100
Mercedes-Benz,CLS,2011,163613,265,Diesel,17800
Mercedes-Benz,C,2011,172000,170,Diesel,9000
Mercedes-Benz,A,2012,37500,156,Gasolina,18500
Mercedes-Benz,E,2011,171662,170,Diesel,9999
Mercedes-Benz,SLK,2011,121500,184,Gasolina,18500
Mercedes-Benz,B,2012,43500,122,Gasolina,15890
Mercedes-Benz,C,2012,257000,136,Diesel,8600
Mercedes-Benz,C,2011,45974,156,Gasolina,16850
Mercedes-Benz,B,2012,169828,109,Diesel,7995
Mercedes-Benz,CLC,2010,83487,143,Gasolina,8500
Mercedes-Benz,C,2010,181068,136,Diesel,7999
Mercedes-Benz,SLK,2012,108552,184,Gasolina,20000
Mercedes-Benz,CLS,2010,208600,224,Diesel,11950
Mercedes-Benz,E,2015,50000,258,Diesel,29880
Mercedes-Benz,A,2013,96000,109,Diesel,14999
Mercedes-Benz,C,2013,125000,170,Diesel,13750
Mercedes-Benz,B,2014,84000,109,Diesel,14500
Mercedes-Benz,E,2014,348000,184,Gasolina,9500
Mercedes-Benz,A,2015,55427,122,Gasolina,14990
Mercedes-Benz,E,2013,218000,204,Electro/Diesel,9500
Mercedes-Benz,CLS,2014,171500,204,Diesel,24999
Mercedes-Benz,GLA,2014,64600,136,Diesel,15500
Mercedes-Benz,E,2015,56000,272,Gasolina,28999
Mercedes-Benz,A,2015,67378,122,Gasolina,15980
Mercedes-Benz,E,2014,178086,170,Diesel,18990
Mercedes-Benz,C,2015,49900,170,Diesel,26995
Mercedes-Benz,B,2015,33000,122,Gasolina,17500
Mercedes-Benz,CLS,2015,210000,252,Diesel,19990
Mercedes-Benz,B,2013,96000,156,Gasolina,12500
Mercedes-Benz,C,2014,84520,156,Gasolina,19000
Mercedes-Benz,ML,2014,129100,258,Diesel,25900
Mercedes-Benz,CLA,2014,58944,122,Gasolina,18500
Mercedes-Benz,A,2014,102000,109,Diesel,12700
Mercedes-Benz,A,2015,70700,109,Diesel,16900
Mercedes-Benz,CLA,2014,96889,136,Diesel,17800
Mercedes-Benz,CLA,2013,93500,211,Gasolina,22500
Mercedes-Benz,A,2013,69000,156,Gasolina,16800
Mercedes-Benz,SLK,2013,92000,184,Gasolina,18750
Mercedes-Benz,B,2013,119000,109,Diesel,14000
Mercedes-Benz,A,2014,99997,156,Gasolina,14990
Mercedes-Benz,A,2013,188000,109,Diesel,9000
Mercedes-Benz,A,2014,148000,136,Diesel,12900
Mercedes-Benz,C,2015,189332,211,Gasolina,20950
Mercedes-Benz,ML,2015,145000,204,Diesel,28000
Mercedes-Benz,GLA,2015,52000,156,Gasolina,19800
Mercedes-Benz,C,2015,72823,156,Gasolina,21900
Mercedes-Benz,E,2013,125000,252,Diesel,23900
