vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Mercedes-Benz B 200;55.500 km;jun-12;115 kW (156 CV);Automático;Gasolina;5,9;DE;137;€ 14.500
Mercedes-Benz E 200;51.000 km;nov-11;135 kW (184 CV);Automático;Gasolina;7,4;AT;179;€ 17.990
Mercedes-Benz A 200;75.900 km;nov-12;115 kW (156 CV);Automático;Gasolina;5,5;DE;130;€ 14.880
Mercedes-Benz C 220;164.000 km;ago-12;125 kW (170 CV);Manual;Diésel;4,4;Unknown;123;€ 12.800
Mercedes-Benz Sprinter;300.000 km;oct-12;120 kW (163 CV);Manual;Diésel;9,7;Unknown;313;€ 19.950
Mercedes-Benz C 180;95.000 km;jun-12;88 kW (120 CV);Manual;Diésel;4,2;Unknown;125;€ 14.500
Mercedes-Benz Sprinter;300.000 km;oct-12;120 kW (163 CV);Manual;Diésel;9,7;Unknown;313;€ 19.950
Mercedes-Benz GLK 200;94.361 km;ago-12;105 kW (143 CV);Automático;Diésel;-/- ;NL;149;€ 17.950
Mercedes-Benz ML 250;161.312 km;abr-12;150 kW (204 CV);Automático;Diésel;5,8;Unknown;154;€ 18.501
Mercedes-Benz GLK 350;106.980 km;jun-11;170 kW (231 CV);Automático;Diésel;8,4;DE;220;€ 18.990
Mercedes-Benz E 220;99.490 km;jul-11;125 kW (170 CV);Automático;Diésel;5,5;DE;146;€ 14.490
Mercedes-Benz CLS 350;119.980 km;nov-10;225 kW (306 CV);Automático;Gasolina;7 l/;DE;166;€ 20.990
Mercedes-Benz A 180;143.980 km;sep-11;80 kW (109 CV);Automático;Diésel;6,1;DE;159;€ 6.290
Mercedes-Benz C 220;199.980 km;nov-12;125 kW (170 CV);Automático;Diésel;6,1;DE;162;€ 10.790
Mercedes-Benz E 220;174.980 km;oct-11;125 kW (170 CV);Automático;Diésel;6,2;DE;163;€ 11.990
Mercedes-Benz B 180;91.180 km;nov-12;90 kW (122 CV);Manual;Gasolina;6,2;DE;147;€ 10.889
Mercedes-Benz B 180;129.000 km;may-10;85 kW (116 CV);Automático;Gasolina;7,3;DE;175;€ 9.490
Mercedes-Benz ML 350;180.600 km;abr-12;190 kW (258 CV);Automático;Diésel;6,8;Unknown;179;€ 22.900
Mercedes-Benz ML 350;80.000 km;ene-12;225 kW (306 CV);Semiautomático;Gasolina;8,5;Unknown;199;€ 25.900
Mercedes-Benz A 180;114.000 km;ago-12;90 kW (122 CV);Automático;Gasolina;5,5;Unknown;128;€ 5.700
Mercedes-Benz A 200;128.054 km;oct-12;100 kW (136 CV);Manual;Diésel;4,3;IT;111;€ 12.200
Mercedes-Benz A 160;83.359 km;ago-11;70 kW (95 CV);Manual;Gasolina;6 l/;DE;139;€ 6.850
Mercedes-Benz S 250;230.000 km;dic-12;150 kW (204 CV);Automático;Diésel;5,7;IT;149;€ 19.900
Mercedes-Benz GLK 220;156.000 km;may-10;125 kW (170 CV);Automático;Diésel;6,7;Unknown;176;€ 5.800
Mercedes-Benz E 200;148.500 km;dic-10;100 kW (136 CV);Manual;Diésel;5,8;BE;152;€ 10.750
Mercedes-Benz C 250;143.300 km;jun-12;150 kW (204 CV);-/- (Cambio);Gasolina;-/- ;Unknown;-/- ;€ 16.000
Mercedes-Benz C 220;161.679 km;jun-10;125 kW (170 CV);Manual;Diésel;5,9;Unknown;156;€ 8.500
Mercedes-Benz SLK 200;150.000 km;nov-12;135 kW (184 CV);Automático;Gasolina;6,4;Unknown;149;€ 13.000
Mercedes-Benz A 200;42.900 km;nov-12;115 kW (156 CV);Automático;Gasolina;5,5;DE;130;€ 15.880
Mercedes-Benz A 160;148.930 km;jul-10;60 kW (82 CV);Manual;Diésel;4,5;Unknown;118;€ 4.850
Mercedes-Benz Sprinter;221.000 km;mar-11;120 kW (163 CV);Manual;Diésel;-/- ;DE;-/- ;€ 7.699
Mercedes-Benz Sprinter;274.000 km;feb-12;95 kW (129 CV);Manual;Diésel;-/- ;DE;-/- ;€ 9.499
Mercedes-Benz Atego;177.654 km;oct-12;175 kW (238 CV);Manual;Diésel;-/- ;DE;-/- ;€ 32.364
Mercedes-Benz Vito;93.531 km;may-12;100 kW (136 CV);Automático;Diésel;7,8;NL;213;€ 9.950
Mercedes-Benz B 180;150.000 km;dic-11;80 kW (109 CV);Manual;Diésel;5,2;Unknown;136;€ 4.499
Mercedes-Benz C 220;87.000 km;feb-12;125 kW (170 CV);Automático;Diésel;-/- ;FR;-/- ;€ 15.900
Mercedes-Benz B 200;85.474 km;sep-10;100 kW (136 CV);Automático;Gasolina;7,5;DE;177;€ 9.899
Mercedes-Benz R 350;220.000 km;ago-10;195 kW (265 CV);Automático;Diésel;8,5;BE;223;€ 11.950
Mercedes-Benz C 200;94.000 km;may-11;100 kW (136 CV);Manual;Diésel;5 l/;BE;130;€ 8.990
