vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Land Rover Range Rover Sport;33.800 km;may-17;375 kW (510 CV);Automático;Gasolina;13,2;Unknown;298;€ 62.500
Land Rover Range Rover Evoque;92.000 km;abr-17;177 kW (241 CV);Automático;Gasolina;8,2;NL;201;€ 48.950
Land Rover Range Rover Evoque;57.000 km;sep-17;110 kW (150 CV);Automático;Diésel;5,1;Unknown;134;€ 26.500
Land Rover Range Rover Evoque;63.280 km;ene-16;177 kW (241 CV);Automático;Gasolina;-/- ;NL;0 g ;€ 43.950
Land Rover Discovery Sport;118.772 km;ene-16;110 kW (150 CV);Automático;Diésel;6 l/;NL;159;€ 28.900
Land Rover Range Rover Sport;33.932 km;abr-16;405 kW (551 CV);Automático;Gasolina;12,8;Unknown;298;€ 46.205
Land Rover Range Rover Evoque;160.000 km;sep-16;110 kW (150 CV);Manual;Diésel;4,3;Unknown;113;€ 22.750
Land Rover Discovery Sport;55.985 km;may-16;110 kW (150 CV);Manual;Diésel;5,1;DE;135;€ 19.980
Land Rover Discovery Sport;36.385 km;dic-17;110 kW (150 CV);Automático;Diésel;5,4;Unknown;139;€ 30.000
Land Rover Range Rover Sport;55.000 km;jun-18;- kW (- CV);Automático;Electro/Gasolina;2,8;NL;0 g ;€ 87.950
Land Rover Discovery Sport;89.000 km;mar-16;110 kW (150 CV);Automático;Diésel;5,1;DE;135;€ 21.790
Land Rover Discovery Sport;69.446 km;ago-18;110 kW (150 CV);Automático;Diésel;5,1;IT;134;€ 28.900
Land Rover Discovery Sport;60.839 km;mar-16;110 kW (150 CV);Automático;Diésel;5,1;IT;134;€ 26.500
Land Rover Discovery;42.000 km;oct-17;177 kW (241 CV);Automático;Diésel;6,4;IT;168;€ 47.500
Land Rover Discovery Sport;109.705 km;may-17;110 kW (150 CV);Automático;Diésel;-/- ;IT;-/- ;€ 23.900
Land Rover Range Rover Sport;175.446 km;may-16;225 kW (306 CV);Automático;Diésel;7 l/;DE;186;€ 34.950
Land Rover Range Rover Velar;70.000 km;oct-17;221 kW (300 CV);Automático;Diésel;6 l/;IT;-/- ;€ 67.000
Land Rover Range Rover Sport;33.407 km;abr-16;405 kW (551 CV);Automático;Gasolina;12,8;Unknown;298;€ 46.463
Land Rover Discovery Sport;110.000 km;jun-16;132 kW (179 CV);Automático;Diésel;5,1;Unknown;134;€ 19.900
Land Rover Range Rover Sport;54.010 km;abr-16;250 kW (340 CV);Automático;Diésel;8,4;NL;-/- ;€ 61.389
Land Rover Discovery Sport;150.000 km;feb-16;110 kW (150 CV);Manual;Diésel;5,3;BE;139;€ 17.500
Land Rover Range Rover;107.710 km;feb-16;190 kW (258 CV);Automático;Diésel;6,9;NL;182;€ 77.900
Land Rover Range Rover Evoque;86.050 km;feb-16;110 kW (150 CV);Manual;Diésel;4,3;BE;113;€ 23.900
Land Rover Discovery Sport;149.000 km;jun-16;132 kW (179 CV);Automático;Diésel;6,4;Unknown;169;€ 13.500
Land Rover Range Rover Sport;54.010 km;abr-16;250 kW (340 CV);Automático;Diésel;8,4;NL;-/- ;€ 69.750
Land Rover Range Rover Evoque;20.938 km;oct-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 28.409
