vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Mercedes-Benz CLA 200;159.000 km;mar-16;100 kW (136 CV);Manual;Diésel;4,3;ES;-/- ;€ 15.000
Mercedes-Benz CLS;64.609 km;jul-16;150 kW (204 CV);Automático;Diésel;4,6;ES;-/- ;€ 31.500
Mercedes-Benz GLA 220;68.500 km;ene-16;130 kW (177 CV);Automático;Diésel;4,8;ES;-/- ;€ 24.900
Mercedes-Benz GLC 220;168.000 km;mar-16;125 kW (170 CV);Automático;Diésel;5 l/;ES;-/- ;€ 24.900
Mercedes-Benz A 200;73.036 km;jul-16;100 kW (136 CV);Automático;Diésel;-/- ;ES;-/- ;€ 20.300
Mercedes-Benz GLA 200;81.264 km;feb-16;100 kW (136 CV);Manual;Diésel;4,2;ES;-/- ;€ 19.995
Mercedes-Benz GLA 220;96.871 km;feb-16;130 kW (177 CV);Automático;Diésel;-/- ;ES;-/- ;€ 22.600
Mercedes-Benz GLC 220;89.466 km;mar-16;125 kW (170 CV);Automático;Diésel;5 l/;ES;-/- ;€ 33.999
Mercedes-Benz B 180;35.000 km;jun-16;80 kW (109 CV);Automático;Diésel;4 l/;ES;-/- ;€ 18.900
Mercedes-Benz GLC 250;107.000 km;abr-16;150 kW (204 CV);Automático;Diésel;5 l/;ES;-/- ;€ 34.490
Mercedes-Benz GLA 200;100.550 km;ene-16;100 kW (136 CV);Automático;Diésel;4,2;ES;-/- ;€ 25.890
Mercedes-Benz V;98.000 km;jul-16;140 kW (190 CV);Automático;Diésel;6 l/;ES;-/- ;€ 39.890
Mercedes-Benz 200;69.693 km;jul-16;100 kW (136 CV);Manual;Diésel;4,3;ES;111;€ 21.990
Mercedes-Benz B 200;85.950 km;nov-16;100 kW (136 CV);Automático;Diésel;4 l/;ES;-/- ;€ 17.196
Mercedes-Benz B 180;58.850 km;jun-16;80 kW (109 CV);Automático;Diésel;4 l/;Unknown;104;€ 16.800
Mercedes-Benz B 200;85.950 km;nov-16;100 kW (136 CV);Automático;Diésel;4 l/;ES;-/- ;€ 17.196
Mercedes-Benz GLE 350;19.990 km;may-16;190 kW (258 CV);Automático;Diésel;7,5;ES;-/- ;€ 47.990
Mercedes-Benz A 180;40.000 km;ene-16;80 kW (109 CV);Manual;Diésel;4,1;Unknown;107;€ 20.500
Mercedes-Benz B 200;85.950 km;nov-16;100 kW (136 CV);Automático;Diésel;4 l/;ES;-/- ;€ 17.196
Mercedes-Benz 220;70.000 km;jul-16;125 kW (170 CV);Automático;Diésel;-/- ;ES;-/- ;€ 27.500
Mercedes-Benz Sprinter;96.000 km;jun-16;95 kW (129 CV);Manual;Diésel;-/- ;ES;-/- ;€ 15.990
Mercedes-Benz GLA 220;89.000 km;ene-16;125 kW (170 CV);Automático;Diésel;4,6;ES;-/- ;€ 21.900
Mercedes-Benz E 350;82.000 km;sep-16;190 kW (258 CV);Automático;Diésel;5,7;Unknown;150;€ 25.750
Mercedes-Benz A 200;39.500 km;ene-16;100 kW (136 CV);Automático;Diésel;3,8;Unknown;99 g;€ 23.900
Mercedes-Benz C 220;115.200 km;ene-16;125 kW (170 CV);Manual;Diésel;-/- ;ES;-/- ;€ 22.950
Mercedes-Benz CLA 220;112.000 km;feb-16;130 kW (177 CV);Automático;Diésel;4,2;ES;-/- ;€ 22.990
Mercedes-Benz CLS;61.000 km;ene-16;150 kW (204 CV);Automático;Diésel;5 l/;ES;-/- ;€ 29.900
